text,pos,total,pos_unique
cette expérience commune réserve or confère valeur échange cette monnaie mots sans cette réserve expériences communes toutes paroles chèques sans provision algèbre justement vaste opération crédit intellectuelle faux-monnayage légitime parce avoué chacun sait fin sens autre chose elle-même savoir arithmétique,"['DET', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'VERB', 'NOUN', 'VERB', 'DET', 'NOUN', 'NOUN', 'ADP', 'DET', 'NOUN', 'NOUN', 'ADJ', 'DET', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADJ', 'ADV', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'ADV', 'VERB', 'PRON', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'PRON', 'VERB', 'ADJ']",40,7
encore assez langage clarté contenu comme si dis jour -là pleuvait trois deux font cinq faut encore but nécessité,"['ADV', 'ADV', 'NOUN', 'NOUN', 'VERB', 'SCONJ', 'SCONJ', 'VERB', 'NOUN', 'ADV', 'VERB', 'NUM', 'NUM', 'VERB', 'NUM', 'VERB', 'ADV', 'NOUN', 'NOUN']",19,5
autrement langage tombe parlage parlage bavardage bavardage confusion,"['ADV', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN']",8,4
cette confusion langues hommes expériences communes langue échanger fruits,"['DET', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'VERB', 'VERB', 'NOUN']",9,4
puis quand cette confusion devient intolérable invente langues universelles claires vides où mots fausse monnaie gage plus or expérience réelle langues grâce à lesquelles depuis enfance gonflons faux savoirs,"['ADV', 'SCONJ', 'DET', 'NOUN', 'VERB', 'ADJ', 'VERB', 'NOUN', 'ADJ', 'ADJ', 'ADJ', 'ADV', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'ADV', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADV', 'ADP', 'PRON', 'ADP', 'NOUN', 'NOUN', 'ADJ', 'NOUN']",29,8
entre confusion babel stériles espérantos choisir,"['ADP', 'NOUN', 'NOUN', 'ADJ', 'VERB', 'VERB']",6,4
deux formes incompréhension surtout seconde vais essayer décrire,"['NUM', 'NOUN', 'NOUN', 'ADV', 'ADJ', 'VERB', 'VERB', 'VERB']",8,5
première partie dialogue laborieux puissance mots faiblesse pensée / p tard lorsque bûmes,"['ADJ', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'SYM', 'NOUN', 'ADV', 'SCONJ', 'PROPN']",13,6
pensions tous grand temps commencer,"['NOUN', 'DET', 'ADJ', 'NOUN', 'VERB']",5,4
avant souvenait plus,"['ADV', 'VERB', 'ADV']",3,2
disait seulement déjà tard,"['VERB', 'ADV', 'ADV', 'ADV']",4,2
savoir où chacun venait quel point globe si vraiment globe tout cas point jour mois quelle année tout cela dépassait,"['VERB', 'ADV', 'PRON', 'VERB', 'DET', 'NOUN', 'NOUN', 'SCONJ', 'ADV', 'NOUN', 'DET', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'DET', 'NOUN', 'DET', 'PRON', 'VERB']",20,6
soulève telles questions quand soif,"['VERB', 'DET', 'NOUN', 'SCONJ', 'NOUN']",5,4
quand soif guette occasions boire reste fait seulement semblant faire attention,"['SCONJ', 'NOUN', 'VERB', 'NOUN', 'VERB', 'VERB', 'AUX', 'ADV', 'VERB', 'VERB', 'NOUN']",11,5
pourquoi si difficile après raconter exactement vécu,"['ADV', 'SCONJ', 'ADJ', 'ADP', 'VERB', 'ADV', 'VERB']",7,5
très tentant lorsqu rapporte événements passés mettre clarté ordre là où ni ni autre,"['ADV', 'VERB', 'ADV', 'VERB', 'NOUN', 'VERB', 'VERB', 'NOUN', 'NOUN', 'ADV', 'ADV', 'CCONJ', 'CCONJ', 'PRON']",14,5
très tentant très dangereux,"['ADV', 'VERB', 'ADV', 'ADJ']",4,3
ainsi devient prématurément philosophe,"['ADV', 'VERB', 'ADV', 'NOUN']",4,3
vais donc essayer raconter passé dit pensé comme venu,"['VERB', 'ADV', 'VERB', 'VERB', 'VERB', 'VERB', 'VERB', 'SCONJ', 'VERB']",9,3
si tout cela paraît abord chaotique brumeux prenez courage ensuite trop ordonné trop clair,"['SCONJ', 'DET', 'PRON', 'VERB', 'NOUN', 'ADJ', 'ADJ', 'VERB', 'NOUN', 'ADV', 'ADV', 'VERB', 'ADV', 'ADJ']",14,7
si alors ordre clarté récit paraissaient sans substance rassurez -vous terminerai paroles réconfortantes,"['SCONJ', 'ADV', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'ADP', 'NOUN', 'VERB', 'PRON', 'VERB', 'NOUN', 'ADJ']",13,7
ii fumée épaisse,"['NUM', 'VERB', 'ADJ']",3,3
cheminée tirait mal feu bois trop vert rabrouait chandelles dégageaient sauce suifeuse air nuages tabac couchaient bancs bleuâtres hauteur visage,"['NOUN', 'VERB', 'ADV', 'ADJ', 'NOUN', 'ADV', 'ADJ', 'VERB', 'NOUN', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'NOUN']",20,4
si dix si mille savait plus,"['SCONJ', 'NUM', 'SCONJ', 'NUM', 'VERB', 'ADV']",6,4
sûr seuls,"['ADV', 'ADJ']",2,2
propos grande voix derrière fagots comme appelions langage soiffards peu élevée,"['NOUN', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'SCONJ', 'VERB', 'NOUN', 'ADJ', 'ADV', 'ADJ']",11,6
sortait effectivement derrière tas fagots caisses biscuits difficile savoir cause fumée fatigue disait quand seul microbe allais dire homme réclame âme sœur comme pleurniche tenir compagnie,"['VERB', 'ADV', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'SCONJ', 'ADJ', 'NOUN', 'VERB', 'VERB', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'SCONJ', 'VERB', 'VERB', 'NOUN']",26,6
si âme sœur arrive peuvent plus supporter être deux chacun commence frénétiser devenir objet tiraillements intestins,"['SCONJ', 'NOUN', 'NOUN', 'VERB', 'VERB', 'ADV', 'VERB', 'AUX', 'NUM', 'PRON', 'VERB', 'VERB', 'VERB', 'NOUN', 'NOUN', 'ADJ']",16,8
bon sens veut être deux deux veut être,"['ADJ', 'NOUN', 'VERB', 'AUX', 'NUM', 'NUM', 'VERB', 'AUX']",8,5
si âme sœur arrive scinde deux dit bonjour vieux jette bras recolle travers prend quelque chose sinon quelqu,"['SCONJ', 'NOUN', 'NOUN', 'VERB', 'VERB', 'NUM', 'NOUN', 'INTJ', 'ADJ', 'VERB', 'NOUN', 'VERB', 'NOUN', 'VERB', 'DET', 'NOUN', 'SCONJ', 'PRON']",18,8
pourtant chose commun solitude est-à-dire tout rien cela dépend,"['ADV', 'NOUN', 'ADJ', 'NOUN', 'INTJ', 'PRON', 'PRON', 'PRON', 'VERB']",9,6
trouva bien dit personne souciait voir personnage parlait,"['VERB', 'ADV', 'VERB', 'PRON', 'VERB', 'VERB', 'NOUN', 'VERB']",8,4
question boire,"['NOUN', 'VERB']",2,2
encore bu tasses tord-boyau infect donné très soif,"['ADV', 'VERB', 'NOUN', 'NOUN', 'AUX', 'VERB', 'ADV', 'NOUN']",8,4
iii moment mauvaise humeur comble crois souvenir concertés quelques - uns aller outils imprécis taper costauds ronflaient coins,"['NUM', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'VERB', 'PRON', 'PRON', 'VERB', 'NOUN', 'ADJ', 'VERB', 'ADJ', 'VERB', 'NOUN']",17,5
passé temps interminable après lequel costauds revenus coltinant barils leurs ecchymoses,"['VERB', 'NOUN', 'ADJ', 'ADP', 'PRON', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'DET', 'NOUN']",11,6
quand barils vidés pu enfin asseoir dessus côté enfin assis prêts boire écouter car question joutes oratoires quelque divertissement genre,"['SCONJ', 'NOUN', 'VERB', 'VERB', 'ADV', 'VERB', 'ADJ', 'NOUN', 'ADV', 'ADJ', 'ADJ', 'AUX', 'VERB', 'CCONJ', 'NOUN', 'NOUN', 'ADJ', 'DET', 'NOUN', 'NOUN']",20,8
tout cela reste assez nébuleux mémoire,"['DET', 'PRON', 'VERB', 'ADV', 'ADJ', 'NOUN']",6,6
faute direction emportés gré mots souvenirs manies rancunes sympathies,"['ADV', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN']",9,4
faute but perdions peu force pensées enchaîner calembour dire mal amis communs fuir constatations désagréables chevaucher dadas enfoncer portes ouvertes faire grimaces grâces,"['NOUN', 'NOUN', 'VERB', 'ADV', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'VERB', 'ADV', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'VERB', 'NOUN', 'VERB', 'VERB', 'NOUN', 'ADJ']",23,4
chaleur tabagie épaisse donnaient soif inétanchable,"['NOUN', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'ADJ']",6,3
fallait sans arrêt relayer aller battre costauds maintenant apportaient bonbonnes tonnelets jarres seaux tout cela plein espèce tisane pense,"['VERB', 'ADP', 'NOUN', 'VERB', 'VERB', 'VERB', 'ADJ', 'ADV', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'DET', 'PRON', 'ADJ', 'NOUN', 'NOUN', 'VERB']",19,7
coin camarade peintre expliquait copain photographe projet peindre belles pommes broyer distiller calvados épatant vieux disait -il,"['NOUN', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'VERB', 'VERB', 'NOUN', 'ADJ', 'ADJ', 'VERB', 'PRON']",17,4
photographe bougonnait ça frisait idéalisme cela empêchait trinquer sec,"['NOUN', 'VERB', 'PRON', 'VERB', 'NOUN', 'PRON', 'VERB', 'VERB', 'ADJ']",9,4
jeune amédée gocourt plaignait manque boisson parce disait -il gâteaux chocolat dont empiffrait velouté tuyau descente embourbé estomac,"['ADJ', 'NOUN', 'PROPN', 'VERB', 'NOUN', 'NOUN', 'ADV', 'VERB', 'PRON', 'NOUN', 'NOUN', 'PRON', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'NOUN']",18,6
marcellin anarchiste geignait si laissait aussi scandaleusement crever soif voyait vraiment différence papauté personne saisissait sens paroles,"['NOUN', 'ADJ', 'VERB', 'SCONJ', 'VERB', 'ADV', 'ADV', 'VERB', 'NOUN', 'VERB', 'ADV', 'NOUN', 'NOUN', 'PRON', 'VERB', 'NOUN', 'NOUN']",17,6
quant très mal assis porte-bouteilles donnait apparence profonde méditation alors simplement abruti plafond bas très bas visière intellect baissée jusqu sédiments humeur,"['ADV', 'ADV', 'ADV', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'ADV', 'ADV', 'ADJ', 'NOUN', 'ADJ', 'ADV', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'ADP', 'NOUN', 'NOUN']",22,5
iv présenterai personnages là,"['NUM', 'VERB', 'NOUN', 'ADV']",4,4
ni ni leurs caractères ni leurs actions veux parler,"['CCONJ', 'CCONJ', 'DET', 'NOUN', 'CCONJ', 'DET', 'NOUN', 'VERB', 'VERB']",9,4
là comme figurants songe essayaient parfois sincèrement réveiller tous bons camarades chacun rêvant autres,"['ADV', 'ADP', 'NOUN', 'VERB', 'VERB', 'ADV', 'ADV', 'VERB', 'DET', 'ADJ', 'NOUN', 'PRON', 'VERB', 'PRON']",14,7
tout veux dire maintenant saouls soif,"['PRON', 'VERB', 'VERB', 'ADV', 'ADJ', 'NOUN']",6,5
beaucoup être seuls,"['ADV', 'AUX', 'ADJ']",3,3
gonzague araucanien malheureuse idée réclamer musique,"['NOUN', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'NOUN']",6,3
coup ailleurs prémédité car tout monde pu remarquer apporté guitare neuve,"['NOUN', 'ADV', 'VERB', 'CCONJ', 'DET', 'NOUN', 'VERB', 'VERB', 'VERB', 'NOUN', 'ADJ']",11,6
fit donc prier commencer,"['AUX', 'ADV', 'VERB', 'VERB']",4,3
horrible,['ADJ'],1,1
sons tirait instrument si méchamment faux si obstinément fêlés chaudrons mettaient danser ciment chandeliers cuivre glisser rires atroces stuc cheminées casseroles balancer leurs ventres contre murs décrépissaient plâtras tombaient yeux araignées dégringolaient plafond cris plein soupe cela donnait soif cela mettait rages … alors personnage derrière fagots montra bout oreille puis autre puis nez puis menton glabre puis barbe puis calvitie puis grosse chevelure car très changeant simples trucs passe-passe maquillage instantané,"['NOUN', 'VERB', 'NOUN', 'ADV', 'ADV', 'ADJ', 'SCONJ', 'ADV', 'ADJ', 'NOUN', 'VERB', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'ADJ', 'VERB', 'DET', 'NOUN', 'ADP', 'NOUN', 'VERB', 'PRON', 'VERB', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'PRON', 'VERB', 'NOUN', 'PRON', 'VERB', 'NOUN', 'ADV', 'NOUN', 'ADP', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'ADV', 'ADJ', 'ADV', 'NOUN', 'ADV', 'NOUN', 'ADJ', 'ADV', 'NOUN', 'ADV', 'NOUN', 'ADV', 'ADJ', 'NOUN', 'CCONJ', 'ADV', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'ADJ']",71,9
disait sans cette mascarade remarqué car croyait -on tête comme tout monde,"['VERB', 'ADP', 'DET', 'NOUN', 'VERB', 'CCONJ', 'VERB', 'PRON', 'NOUN', 'ADP', 'DET', 'NOUN']",12,6
peut- être moment -là avait -il allures bûcheron arbre barbiche bouc yeux éléphant jurerais,"['VERB', 'AUX', 'NOUN', 'ADV', 'VERB', 'PRON', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'VERB']",14,6
dit calmement quelque chose comme granit grès,"['VERB', 'ADV', 'DET', 'NOUN', 'ADP', 'NOUN', 'ADJ']",7,6
grès granit,"['NOUN', 'ADJ']",2,2
gris grenat,"['NOUN', 'ADJ']",2,2
gramme pause aconit,"['NOUN', 'NOUN', 'NOUN']",3,1
dernière syllabe déjà assez bu trouver cela tout naturel guitare vola éclats entre mains gonzague,"['ADJ', 'NOUN', 'ADV', 'ADV', 'VERB', 'VERB', 'PRON', 'ADV', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN']",15,6
cordes cingla lèvre supérieure,"['NOUN', 'ADJ', 'NOUN', 'ADJ']",4,2
laissa quelques gouttes sang tomber dos main,"['VERB', 'DET', 'NOUN', 'ADP', 'VERB', 'NOUN', 'NOUN']",7,4
puis vida verre,"['ADV', 'NOUN', 'NOUN']",3,2
puis nota calepin rudiments poème extraordinaire devait être plagié lendemain trahi toutes langues deux cent douze petits poètes où sortirent autant mouvements artistiques avant-garde où vingt-sept bagarres historiques trois révolutions politiques ferme mexicaine sept guerres sanglantes paropamise famine gibraltar volcan gabon jamais vu cela dictateur monaco gloire presque durable minus habentes,"['ADV', 'DET', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'VERB', 'AUX', 'VERB', 'NOUN', 'VERB', 'DET', 'NOUN', 'NUM', 'NUM', 'NUM', 'ADJ', 'NOUN', 'ADV', 'VERB', 'ADV', 'NOUN', 'ADJ', 'NOUN', 'ADV', 'NUM', 'NOUN', 'ADJ', 'NUM', 'NOUN', 'ADJ', 'ADJ', 'ADJ', 'NUM', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'ADV', 'VERB', 'PRON', 'NOUN', 'ADJ', 'ADJ', 'ADV', 'ADJ', 'NOUN', 'NOUN']",51,9
araucanien bu grand silence,"['ADJ', 'VERB', 'ADJ', 'NOUN']",4,3
puis vieille dame cria sèchement trucs magie ici,"['ADV', 'ADJ', 'NOUN', 'VERB', 'ADV', 'NOUN', 'NOUN', 'ADV']",8,4
voulons explications,"['VERB', 'NOUN']",2,2
cassé guitare,"['VERB', 'NOUN']",2,2
comment,['ADV'],1,1
pourquoi,['ADV'],1,1
trucs scientifiques cria othello voix ferrailleuse écume lèvres,"['NOUN', 'ADJ', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'NOUN']",8,3
trucs scientifiques hein,"['NOUN', 'ADJ', 'SYM']",3,3
explications magiques,"['NOUN', 'ADJ']",2,2
buvons abord prononça lentement homme derrière fagots,"['VERB', 'NOUN', 'VERB', 'ADV', 'NOUN', 'ADP', 'NOUN']",7,4
ensuite endormirai discours plus moins consistant emplois coupants piquants contondants écrasants désintégrants quelques autres langage humain peut- être celui oiseaux buvons abord,"['ADV', 'VERB', 'NOUN', 'ADV', 'ADV', 'VERB', 'NOUN', 'ADJ', 'ADJ', 'ADJ', 'ADJ', 'ADJ', 'DET', 'ADJ', 'NOUN', 'ADJ', 'VERB', 'AUX', 'PRON', 'NOUN', 'VERB', 'NOUN']",22,7
moment ailleurs espèces saucissons chauds arrivés épicés arrache-gueule divers,"['NOUN', 'ADV', 'NOUN', 'NOUN', 'ADJ', 'VERB', 'ADJ', 'NOUN', 'ADJ']",9,4
autre raison boire mise part peur penser dudule conspirateur vu faire cela cinéma allait autre offrant flacon plat tiré poche fessière cet horrible alcool bois aromatisé citron américains sous régime sec appelaient vodka cognac gin simplement drink selon voulaient rendre plus moins intéressants,"['ADJ', 'NOUN', 'VERB', 'VERB', 'NOUN', 'NOUN', 'VERB', 'DET', 'NOUN', 'VERB', 'VERB', 'PRON', 'NOUN', 'VERB', 'ADJ', 'VERB', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'ADJ', 'DET', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'ADJ', 'ADP', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'ADV', 'NOUN', 'ADP', 'VERB', 'VERB', 'ADV', 'ADV', 'ADJ']",43,7
malheur laissé poète appelait solo brocanteur approcher commencer long discours lequel essayait bien vain faire comprendre terre ronde hommes antipodes marchent tête bas grâce emploi espèce hélice bois nommée boomerang hollandais sais depuis combien quarts heure parlait lorsque relevant tête vis tout monde attentif discours totœhabo nom chipéwav est-à-dire inintelligible donnait homme derrière fagots,"['NOUN', 'VERB', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'VERB', 'VERB', 'ADJ', 'NOUN', 'PRON', 'VERB', 'ADV', 'ADJ', 'AUX', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'ADJ', 'ADV', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'ADJ', 'VERB', 'ADP', 'ADV', 'ADJ', 'NOUN', 'VERB', 'SCONJ', 'VERB', 'NOUN', 'ADP', 'DET', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'ADP', 'NOUN']",54,9
rougis distraction exsudai petit nuage honte mis écouter,"['VERB', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'VERB', 'VERB']",7,3
voici peu près pus saisir paroles,"['VERB', 'ADV', 'ADV', 'ADP', 'VERB', 'NOUN']",6,4
vi totochabo disait plus crétin virtuoses bout quelques années exercice arrive briser coupe cristal distance seule émission note exacte correspondant équilibre instable matière vitreuse,"['NUM', 'NOUN', 'VERB', 'ADV', 'ADJ', 'NOUN', 'ADJ', 'DET', 'NOUN', 'NOUN', 'VERB', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'ADJ']",24,6
cite plusieurs violonistes plus bêtes autres faisaient ça presque naturellement,"['VERB', 'DET', 'NOUN', 'ADV', 'ADJ', 'PRON', 'VERB', 'PRON', 'ADV', 'ADV']",10,6
maîtresse maison toujours très fière avoir sacrifié art science selon cas plus belle pièce verrerie souvenir famille plus tellement ravie oublie gronder fils vient rentrer lycée complètement saoul fils persistera vice échouera examens réduit faire commerce deviendra riche considéré toute cette chaîne effets suspendue musical déterminé exprimable nombre,"['NOUN', 'NOUN', 'ADV', 'ADV', 'ADJ', 'AUX', 'VERB', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADV', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADV', 'ADV', 'ADJ', 'VERB', 'VERB', 'NOUN', 'VERB', 'VERB', 'NOUN', 'ADV', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'VERB', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'VERB', 'ADJ', 'VERB', 'ADJ', 'DET', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'VERB', 'ADJ', 'NOUN']",48,7
oublié dire mot art seul carpes capables prononcer,"['VERB', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'VERB']",8,3
continue,['VERB'],1,1
physiciens chladni el savart faisant vibrer plaques métalliques recouvertes sable fin produit figures géométriques lignes nodales séparant zones mouvement,"['NOUN', 'X', 'X', 'NOUN', 'AUX', 'VERB', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'NOUN']",19,5
employant lieu sable poudre tournesol gommée savants comme appelle non sans raison de les fouqué fé vistoires gicla johannes kakur érudit gascon avançant totochabo vin rouge sortant yeux mit sous nez poing furieux quelques bouquins lardés fiches marginés crayonnements multicolores,"['VERB', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'SCONJ', 'VERB', 'ADV', 'ADP', 'NOUN', 'ADP', 'DET', 'NOUN', 'X', 'NOUN', 'X', 'NOUN', 'X', 'NOUN', 'ADJ', 'VERB', 'DET', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'VERB', 'ADP', 'NOUN', 'NOUN', 'ADJ', 'DET', 'NOUN', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'ADJ']",40,8
non petit bout homme dit vieux doucereusement,"['ADV', 'ADJ', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'ADV']",7,4
érudit gascon douché lâcha livres,"['NOUN', 'ADJ', 'VERB', 'VERB', 'NOUN']",5,3
allai ramasser discrètement,"['VERB', 'VERB', 'ADV']",3,2
noms auteurs disaient grand-chose higgins rive faraday wheatstone rijke sondhaus kundt schaffgotsch,"['NOUN', 'ADJ', 'VERB', 'ADV', 'X', 'NOUN', 'X', 'X', 'X', 'X', 'X', 'X']",12,5
aussi tome hclinholtz dépareillé mis côté,"['ADV', 'NOUN', 'NOUN', 'VERB', 'VERB', 'NOUN']",6,3
trouvai enfin dictionnaire rimes encyclopédie sciences occultes laquelle plongeai non sans boire après chaque article délices éprouve toujours trouver plus sot soi,"['VERB', 'ADV', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'PRON', 'VERB', 'ADV', 'ADP', 'VERB', 'ADP', 'DET', 'NOUN', 'NOUN', 'VERB', 'ADV', 'VERB', 'ADV', 'ADJ', 'PRON']",22,7
vii donc puissant feu continuait vieux moment où remettais écouter,"['NUM', 'ADV', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'ADV', 'VERB', 'VERB']",10,5
air voix comme pouvez moment entendre plusieurs autres manières,"['NOUN', 'NOUN', 'SCONJ', 'VERB', 'NOUN', 'VERB', 'DET', 'ADJ', 'NOUN']",9,5
eau comme savez recherches plateau savart maurat physiciens études docteur faustroll pataphysicien veines liquides spécialement lorsqu elles écoulent verticalement orifice percé mince paroi,"['NOUN', 'SCONJ', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'PROPN', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'ADV', 'SCONJ', 'PRON', 'VERB', 'ADV', 'NOUN', 'VERB', 'ADJ', 'NOUN']",23,7
terre entends élément solide timée locres disait formé cubes comme dit exemple plaques vibrantes ajouterais celui murailles jéricho si invocation autorité genre aujourd hui siècle lumignons quelque peu discréditée,"['NOUN', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'VERB', 'VERB', 'NOUN', 'SCONJ', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'VERB', 'PRON', 'NOUN', 'NOUN', 'SCONJ', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'NUM', 'NOUN', 'NOUN', 'DET', 'ADV', 'VERB']",29,9
oh,['INTJ'],1,1
ça va dis-je,"['PRON', 'VERB', 'X']",3,3
voulais ajouter venu ici écouter conférences venu ici désaltérer rhétorique … coupa court,"['VERB', 'VERB', 'VERB', 'ADV', 'VERB', 'NOUN', 'VERB', 'ADV', 'VERB', 'ADJ', 'PRON', 'VERB', 'ADJ']",13,5
demandé explications,"['VERB', 'NOUN']",2,2
