text,pos,total,pos_unique
relus cet article,"['VERB', 'DET', 'NOUN']",3,3
étude assez rapide signification symbolique montagne anciennes mythologies,"['NOUN', 'ADV', 'ADJ', 'NOUN', 'ADJ', 'ADJ', 'ADJ', 'NOUN']",8,3
différentes branches symbolique formaient depuis longtemps étude favorite croyais naïvement comprendre quelque chose ailleurs aimais montagne alpiniste passionnément,"['DET', 'NOUN', 'ADJ', 'VERB', 'ADP', 'ADV', 'NOUN', 'ADJ', 'ADJ', 'ADV', 'VERB', 'DET', 'NOUN', 'ADV', 'ADJ', 'ADJ', 'ADJ', 'ADV']",18,6
rencontre deux sortes intérêt si différentes objet montagne coloré lyrisme certains passages article,"['VERB', 'NUM', 'ADJ', 'NOUN', 'SCONJ', 'ADJ', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'DET', 'NOUN', 'ADJ']",13,6
telles conjonctions si incongrues elles puissent paraître beaucoup genèse appelle vulgairement poésie livre cette remarque titre suggestion critiques esthéticiens efforcent éclairer dessous cette mystérieuse sorte langage,"['DET', 'NOUN', 'ADV', 'ADJ', 'PRON', 'VERB', 'VERB', 'ADV', 'NOUN', 'VERB', 'ADV', 'NOUN', 'NOUN', 'DET', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'VERB', 'VERB', 'NOUN', 'DET', 'ADJ', 'NOUN', 'NOUN']",25,6
tradition fabuleuse avais -je écrit substance montagne lien entre terre ciel,"['NOUN', 'ADJ', 'AUX', 'PRON', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'ADP', 'NOUN', 'ADJ']",11,6
sommet unique touche monde éternité base ramifie contreforts multiples monde mortels,"['NOUN', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'ADJ']",10,3
voie laquelle homme peut élever divinité divinité révéler homme,"['NOUN', 'PRON', 'NOUN', 'VERB', 'VERB', 'NOUN', 'NOUN', 'VERB', 'NOUN']",7,3
patriarches prophètes ancien testament voient seigneur face face lieux élevés,"['ADJ', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADJ']",9,3
sinaï nébo moïse nouveau testament mont oliviers golgotha,"['NOUN', 'ADJ', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'NOUN']",8,3
allais jusqu retrouver vieux symbole montagne savantes constructions pyramidales égypte chaldée,"['VERB', 'ADP', 'VERB', 'ADJ', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'ADJ', 'ADJ', 'NOUN']",11,4
passant chez aryens rappelais obscures légendes védas où soma liqueur semence immortalité dit résider sous forme lumineuse subtile montagne,"['VERB', 'ADP', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'ADJ', 'PRON', 'NOUN', 'NOUN', 'VERB', 'ADJ', 'VERB', 'VERB', 'ADP', 'NOUN', 'ADJ', 'ADJ', 'NOUN']",19,5
inde himalaya séjour çiva épouse fille montagne mères mondes grèce roi dieux tenait cour olympe,"['ADJ', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'NOUN']",15,3
mythologie grecque justement trouvais symbole complété histoire révolte enfants terre leurs natures terrestres moyens terrestres essayèrent escalader olympe pénétrer ciel leurs pieds glaiseux était -ce ailleurs entreprise poursuivaient constructeurs tour babel sans renoncer leurs ambitions multiples personnelles prétendaient atteindre royaume unique impersonnel,"['NOUN', 'ADJ', 'ADV', 'VERB', 'NOUN', 'VERB', 'NOUN', 'VERB', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'VERB', 'VERB', 'NOUN', 'VERB', 'NOUN', 'DET', 'NOUN', 'ADJ', 'AUX', 'PRON', 'ADV', 'NOUN', 'VERB', 'VERB', 'NOUN', 'ADJ', 'ADP', 'VERB', 'DET', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'VERB', 'ADJ', 'ADJ', 'ADJ']",39,8
chine question montagnes bienheureux anciens sages instruisaient leurs disciples bord précipices,"['ADJ', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'DET', 'NOUN', 'ADJ', 'NOUN']",11,4
après avoir ainsi fait tour mythologies plus connues passais considérations générales symboles rangeais deux classes ceux soumis règles proportion seulement ceux soumis plus règles échelle,"['ADP', 'AUX', 'ADV', 'VERB', 'NOUN', 'NOUN', 'ADV', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'NUM', 'NOUN', 'PRON', 'VERB', 'NOUN', 'NOUN', 'ADV', 'PRON', 'VERB', 'ADV', 'NOUN', 'ADJ']",21,8
cette distinction souvent faite,"['DET', 'NOUN', 'ADV', 'VERB']",4,4
rappelle pourtant proportion concerne rapports entre dimensions monument échelle rapports entre dimensions celles corps humain,"['VERB', 'ADV', 'NOUN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'ADJ', 'NOUN', 'ADJ']",12,5
triangle équilatéral symbole trinité exactement valeur quelle dimension échelle,"['NOUN', 'ADJ', 'NOUN', 'NOUN', 'ADV', 'NOUN', 'DET', 'NOUN', 'ADJ']",9,4
contre prenez cathédrale faites -en réduction exacte quelques décimètres haut cet objet transmettra toujours figure proportions sens intellectuel monument faut examiner loupe certains détails produira plus tout émotion provoquera plus mêmes attitudes plus échelle,"['ADP', 'VERB', 'ADJ', 'VERB', 'DET', 'NOUN', 'ADJ', 'DET', 'NOUN', 'ADJ', 'DET', 'NOUN', 'VERB', 'ADV', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'VERB', 'VERB', 'DET', 'NOUN', 'VERB', 'ADV', 'DET', 'NOUN', 'VERB', 'ADV', 'ADJ', 'NOUN', 'ADV', 'NOUN']",32,6
définit échelle montagne symbolique excellence celle proposais nommer mont analogue inaccessibilité moyens humains ordinaires,"['VERB', 'NOUN', 'ADJ', 'ADJ', 'ADV', 'PRON', 'VERB', 'VERB', 'VERB', 'ADJ', 'NOUN', 'ADJ', 'ADJ', 'ADJ']",14,5
or sinaï nébo olympe devenus depuis longtemps alpinistes appellent montagnes vaches plus hautes cimes himalaya plus regardées aujourd hui comme inaccessibles,"['NOUN', 'VERB', 'ADJ', 'NUM', 'VERB', 'ADV', 'ADV', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'ADV', 'ADJ', 'NOUN', 'ADJ', 'ADV', 'VERB', 'ADJ', 'VERB', 'ADP', 'ADJ']",20,6
tous sommets donc perdu puissance analogique,"['DET', 'NOUN', 'ADV', 'VERB', 'NOUN', 'ADJ']",6,5
symbole dû réfugier montagnes tout fait mythiques telles mérou hindous,"['NOUN', 'VERB', 'VERB', 'NOUN', 'PRON', 'VERB', 'ADJ', 'ADJ', 'ADJ', 'PRON']",10,4
mérou prendre cet unique exemple plus situé géographiquement peut plus conserver sens émouvant voie unissant terre ciel peut encore signifier centre axe système planétaire non plus moyen homme accéder,"['ADJ', 'VERB', 'DET', 'ADJ', 'NOUN', 'ADV', 'VERB', 'ADV', 'VERB', 'ADV', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'VERB', 'ADV', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'ADV', 'ADV', 'NOUN', 'NOUN', 'VERB']",26,5
montagne puisse jouer rôle mont analogue concluais -je faut sommet inaccessible base accessible êtres humains tels nature faits,"['ADJ', 'VERB', 'VERB', 'NOUN', 'VERB', 'ADJ', 'ADJ', 'PRON', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'VERB']",18,4
doit être unique doit exister géographiquement,"['VERB', 'AUX', 'ADJ', 'VERB', 'VERB', 'ADV']",5,4
porte invisible doit être visible,"['VERB', 'ADJ', 'VERB', 'AUX', 'ADJ']",5,3
voilà écrit,"['VERB', 'VERB']",2,1
ressortait effet article pris lettre croyais existence quelque part surface globe montagne beaucoup plus haute mont everest point vue personne dite sensée absurdité,"['VERB', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'ADV', 'ADV', 'ADJ', 'VERB', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'VERB', 'ADJ', 'NOUN']",23,4
voici quelqu prend mot,"['VERB', 'ADV', 'VERB', 'NOUN']",4,3
parle tenter expédition,"['VERB', 'VERB', 'NOUN']",3,2
fou,['ADJ'],1,1
farceur,['NOUN'],1,1
dis -je tout coup écrit cet article est -ce lecteurs droit poser question,"['VERB', 'PRON', 'DET', 'NOUN', 'VERB', 'DET', 'NOUN', 'AUX', 'PRON', 'NOUN', 'ADJ', 'VERB', 'NOUN']",13,6
allons suis -je fou farceur,"['VERB', 'AUX', 'PRON', 'ADJ', 'NOUN']",5,5
tout bonnement littérateur,"['ADV', 'ADV', 'NOUN']",3,2
eh bien peux avouer maintenant tout posant questions peu agréables sentais fond malgré tout quelque chose croyait fermement réalité matérielle mont analogue,"['INTJ', 'ADV', 'VERB', 'VERB', 'ADV', 'ADV', 'VERB', 'NOUN', 'ADV', 'ADJ', 'VERB', 'NOUN', 'ADP', 'PRON', 'DET', 'NOUN', 'VERB', 'ADV', 'NOUN', 'ADJ', 'VERB', 'ADJ']",21,8
lendemain matinée appelai numéros téléphone indiqués lettre heure correspondante,"['NOUN', 'NOUN', 'VERB', 'NOUN', 'ADV', 'VERB', 'NOUN', 'NOUN', 'ADJ']",9,4
voix féminine mécanique attaqua aussitôt avertissant ici laboratoires eurhyne demandant voulais parler,"['NOUN', 'ADJ', 'ADJ', 'VERB', 'ADV', 'VERB', 'ADV', 'ADJ', 'ADJ', 'VERB', 'VERB', 'VERB']",12,4
après quelques cliquetis voix homme vint rencontre ah,"['ADP', 'DET', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'NOUN']",8,4
chance téléphone transmette odeurs,"['NOUN', 'NOUN', 'VERB', 'NOUN']",4,2
seriez -vous libre dimanche,"['AUX', 'PRON', 'ADJ', 'NOUN']",4,4
alors venez chez vers onze heures ferons petite promenade parc avant déjeuner,"['ADV', 'ADJ', 'ADP', 'ADP', 'NUM', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'ADP', 'NOUN']",12,6
quoi,['PRON'],1,1
oui bien sûr passage patriarches alors,"['ADV', 'ADV', 'ADJ', 'NOUN', 'VERB', 'ADV']",6,4
ah,['CCONJ'],1,1
parc,['NOUN'],1,1
laboratoire pensé alpiniste oui,"['ADJ', 'VERB', 'ADJ', 'NOUN']",4,3
alors,['ADV'],1,1
entendu est -ce,"['VERB', 'AUX', 'PRON']",3,3
dimanche,['NOUN'],1,1
donc fou,"['ADV', 'ADJ']",2,2
fou position importante fabrique parfums,"['ADJ', 'NOUN', 'ADJ', 'VERB', 'VERB']",5,3
alors farceur,"['ADV', 'NOUN']",2,2
cette voix chaude résolue celle farceur,"['DET', 'NOUN', 'ADJ', 'VERB', 'PRON', 'NOUN']",6,5
jeudi,['NOUN'],1,1
trois jours attente pendant lesquels entourage trouva bien distrait,"['NUM', 'NOUN', 'VERB', 'ADP', 'PRON', 'NOUN', 'VERB', 'ADV', 'VERB']",9,6
dimanche matin bousculant tomates glissant peaux bananes frôlant commères sueur fis chemin jusqu passage patriarches,"['NOUN', 'NOUN', 'VERB', 'NOUN', 'VERB', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'VERB']",15,3
passai sous porche interrogeai âme corridors dirigeai vers porte fond cour,"['VERB', 'ADP', 'NOUN', 'VERB', 'PRON', 'ADV', 'VERB', 'ADP', 'VERB', 'NOUN', 'ADJ']",11,6
avant introduire remarquai long muraille décrépite renflée mi-hauteur corde double pendait petite fenêtre cinquième étage,"['ADP', 'VERB', 'AUX', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'VERB', 'ADJ', 'NOUN', 'ADJ', 'NOUN']",15,5
culotte velours autant pouvais percevoir tels détails cette distance sortit fenêtre plongeait bas engageaient chaussures souples,"['NOUN', 'ADV', 'ADV', 'VERB', 'VERB', 'ADJ', 'NOUN', 'DET', 'NOUN', 'VERB', 'NOUN', 'VERB', 'ADJ', 'VERB', 'NOUN', 'ADJ']",16,5
personnage terminait ainsi bas tenant main appui fenêtre fit passer deux brins corde entre jambes puis autour cuisse droite puis obliquement poitrine jusqu épaule gauche puis derrière col relevé courte veste enfin devant par dessus épaule droite tout cela tour main saisit brins pendants main droite brins supérieurs main gauche repoussa mur bout pieds torse droit jambes écartées descendit vitesse mètre cinquante seconde style fait si bien photographies,"['NOUN', 'VERB', 'ADV', 'ADJ', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'VERB', 'NUM', 'NOUN', 'NOUN', 'ADP', 'NOUN', 'CCONJ', 'ADV', 'NOUN', 'NOUN', 'CCONJ', 'ADV', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'CCONJ', 'ADP', 'NOUN', 'VERB', 'ADJ', 'VERB', 'ADV', 'ADP', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'PRON', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'VERB', 'DET', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'VERB', 'NOUN', 'NOUN', 'NUM', 'ADJ', 'NOUN', 'VERB', 'SCONJ', 'ADV', 'NOUN']",56,10
peine touché terre seconde silhouette engageait voie nouveau personnage arrivé endroit où vieux mur bombait reçut tête quelque chose comme vieille pomme terre alla meurtrir pavé tandis voix haut claironnait habituer chutes pierres,"['NOUN', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'PRON', 'ADJ', 'NOUN', 'AUX', 'VERB', 'NOUN', 'DET', 'NOUN', 'ADP', 'ADJ', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'VERB', 'ADV', 'NOUN', 'ADJ', 'VERB', 'VERB', 'NOUN', 'NOUN']",32,8
arriva pourtant bas sans être trop déconcerté termina rappel corde geste justifie cette appellation consiste tirer brins ramener câble,"['VERB', 'ADV', 'ADJ', 'ADP', 'AUX', 'ADV', 'ADJ', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'VERB', 'DET', 'NOUN', 'VERB', 'VERB', 'NOUN', 'VERB', 'NOUN']",19,7
deux hommes éloignèrent franchirent porche sous yeux concierge regarda passer air dégoûté,"['NUM', 'NOUN', 'VERB', 'VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'VERB', 'VERB', 'NOUN', 'VERB']",12,4
poursuivis chemin montai quatre étages escalier service trouvai indications placardées près fenêtre pierre sogol professeur alpinisme,"['VERB', 'NOUN', 'ADJ', 'NUM', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'VERB', 'ADV', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADJ']",16,5
leçons jeudi dimanche,"['NOUN', 'NOUN', 'NOUN']",3,1
moyen accès sortir fenêtre prendre vire gauche escalader cheminée rétablir corniche monter pente schistes désagrégés suivre arête nord sud contournant plusieurs gendarmes entrer lucarne versant,"['NOUN', 'NOUN', 'VERB', 'NOUN', 'VERB', 'VERB', 'ADJ', 'VERB', 'VERB', 'VERB', 'NOUN', 'VERB', 'NOUN', 'ADJ', 'ADJ', 'VERB', 'NOUN', 'NOUN', 'ADV', 'VERB', 'DET', 'NOUN', 'VERB', 'NOUN', 'VERB']",25,5
pliai volontiers fantaisies bien escalier continuât jusqu cinquième,"['VERB', 'NOUN', 'NOUN', 'ADV', 'NOUN', 'VERB', 'ADP', 'ADJ']",8,5
vire étroit rebord muraille cheminée obscur enfoncement attendait être fermé construction immeuble contigu prendre nom cour pente schiste vieux toit ardoise gendarmes cheminées mitrées casquées,"['VERB', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'VERB', 'AUX', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'VERB']",25,4
introduisis lucarne trouvai devant homme,"['ADJ', 'NOUN', 'VERB', 'ADP', 'NOUN']",5,4
plutôt grand maigre vigoureux forte moustache noire cheveux peu crépus tranquillité panthère cage attend heure regardait calmes yeux sombres tendait main,"['ADV', 'ADJ', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'ADV', 'VERB', 'ADJ', 'ADJ', 'NOUN', 'VERB', 'PRON', 'VERB', 'ADJ', 'NOUN', 'ADJ', 'VERB', 'NOUN']",21,5
voyez dois faire gagner croûte dit -il,"['VERB', 'VERB', 'VERB', 'VERB', 'NOUN', 'VERB', 'PRON']",7,3
voulu recevoir mieux croyais travailliez parfumerie interrompis -je,"['VERB', 'VERB', 'ADV', 'ADJ', 'AUX', 'NOUN', 'VERB', 'PRON']",8,6
seulement,['ADV'],1,1
aussi faire fabrique appareils ménagers maison articles camping laboratoire produits insecticides entreprise photogravure,"['ADV', 'AUX', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'NOUN']",13,4
engage partout réaliser inventions jugées impossibles,"['VERB', 'ADV', 'VERB', 'NOUN', 'VERB', 'ADJ']",6,4
jusqu ici cela réussi comme sait puis rien faire autre vie inventer absurdités paie gros,"['VERB', 'ADV', 'PRON', 'VERB', 'ADP', 'VERB', 'CCONJ', 'PRON', 'VERB', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'VERB', 'ADJ']",15,7
alors donne leçons escalade fils famille fatigués bridge croisières,"['ADV', 'VERB', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'VERB', 'ADV', 'ADJ']",9,4
mettez -vous donc aise faites connaissance mansarde,"['VERB', 'PRON', 'ADV', 'ADJ', 'VERB', 'NOUN', 'VERB']",7,5
fait plusieurs mansardes dont abattu cloisons formaient long atelier bas plafond éclairé aéré extrémité vaste verrière,"['VERB', 'DET', 'NOUN', 'PRON', 'VERB', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'ADJ', 'NOUN']",16,5
sous verrière tassait matériel ordinaire cabinet sciences physico chimiques tout autour tournait rond chemin pierrailles imitant plus mauvais muletier bordé arbrisseaux buissons pots caisses plantes grasses petits conifères palmiers nains rhododendrons,"['ADP', 'NOUN', 'VERB', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'ADJ', 'ADJ', 'ADJ', 'ADV', 'ADV', 'VERB', 'ADJ', 'NOUN', 'ADJ', 'VERB', 'ADV', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'ADJ', 'ADJ', 'NOUN', 'ADJ', 'ADJ', 'VERB']",31,5
long sentier collées vitres accrochées arbustes pendant plafond sorte espace libre utilisé maximum offraient vue centaines petites pancartes,"['ADJ', 'NOUN', 'VERB', 'NOUN', 'VERB', 'NOUN', 'ADP', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'VERB', 'ADJ', 'VERB', 'NOUN', 'NOUN', 'ADJ', 'NOUN']",18,4
chacune portait dessin photographie inscription ensemble constituait véritable encyclopédie appelons connaissances humaines,"['PRON', 'VERB', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'VERB', 'ADJ', 'NOUN', 'VERB', 'NOUN', 'ADJ']",12,4
schéma cellule végétale tableau corps simples mendeleïev clefs écriture chinoise coupe cœur humain formules transformation lorentz chaque planète caractéristiques série chevaux fossiles hiéroglyphes mayas statistiques économiques démographiques phrases musicales représentants grandes familles végétales animales types cristaux plan grande pyramide encéphalogrammes formules logistiques tableaux tous sons employés toutes langues cartes géographiques généalogies enfin tout devrait meubler cerveau mirandole xxe siècle,"['NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'DET', 'NOUN', 'NOUN', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'PROPN', 'ADJ', 'ADJ', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'VERB', 'ADJ', 'NOUN', 'NOUN', 'ADJ', 'NOUN', 'ADV', 'ADV', 'VERB', 'VERB', 'ADJ', 'NOUN', 'ADJ', 'NOUN']",58,6
par ci par -là bocaux aquariums cages contenaient faunes extravagantes,"['ADP', 'PROPN', 'NOUN', 'ADP', 'PRON', 'NOUN', 'NOUN', 'NOUN', 'VERB', 'NOUN', 'ADJ']",9,6
hôte laissa attarder regarder holothuries calmars argyronètes termites fourmilions axolotls entraîna sentier où pouvions tout juste tenir tous deux front invita mettre marche autour laboratoire,"['NOUN', 'VERB', 'VERB', 'VERB', 'NOUN', 'ADJ', 'ADJ', 'NOUN', 'ADJ', 'ADJ', 'VERB', 'NOUN', 'PRON', 'VERB', 'ADV', 'ADV', 'VERB', 'ADJ', 'NUM', 'NOUN', 'VERB', 'VERB', 'NOUN', 'ADV', 'NOUN']",25,6
grâce petit courant air odeurs conifères nains pouvait avoir impression gravir lacets chemin montagne interminable,"['NOUN', 'ADJ', 'NOUN', 'ADJ', 'NOUN', 'ADJ', 'ADJ', 'VERB', 'AUX', 'NOUN', 'VERB', 'VERB', 'NOUN', 'ADJ', 'ADJ']",15,4
comprenez dit pierre sogol décider choses si graves dont conséquences peuvent avoir tant répercussions tous recoins vies pouvons tirer comme cela but blanc sans avoir peu fait connaissance,"['PRON', 'VERB', 'NOUN', 'ADJ', 'VERB', 'NOUN', 'ADV', 'ADJ', 'PRON', 'NOUN', 'VERB', 'VERB', 'ADV', 'NOUN', 'DET', 'NOUN', 'NOUN', 'VERB', 'VERB', 'ADP', 'PRON', 'NOUN', 'ADJ', 'ADP', 'AUX', 'ADV', 'VERB', 'NOUN']",27,8
marcher ensemble parler manger taire ensemble voilà pouvons faire aujourd hui,"['VERB', 'NOUN', 'VERB', 'VERB', 'VERB', 'NOUN', 'VERB', 'VERB', 'VERB', 'ADJ', 'NOUN']",10,3
